orig_file_name,file_name,hr_true,fps,frame_cnt
20221116132054033_tmp_119415cf6016c7dc8a88bbb86ca532ef,252-20221116132054033_tmp_119415cf6016c7dc8a88bbb86ca532ef,78.0,24.916666666666668,556.0
20221116131959793_tmp_9e7a73d0fc9015df8ee0e4eda49fc721,253-20221116131959793_tmp_9e7a73d0fc9015df8ee0e4eda49fc721,85.0,24.916666666666668,555.0
20221116131905061_tmp_6bbeab61c0bacc1ef556075a1da83ef6,254-20221116131905061_tmp_6bbeab61c0bacc1ef556075a1da83ef6,78.0,24.916666666666668,556.0
20221116131810499_tmp_a35ed5fb4862ce3fb13e77318d1e08b9,255-20221116131810499_tmp_a35ed5fb4862ce3fb13e77318d1e08b9,78.0,24.916666666666668,555.0
20221116131038913_tmp_32d0c3e5866cb96b0b61719f354f3ba5,256-20221116131038913_tmp_32d0c3e5866cb96b0b61719f354f3ba5,85.0,24.916666666666668,558.0
20221116131713880_tmp_49c9e9afe06f112a55a1c1d85564ad85,257-20221116131713880_tmp_49c9e9afe06f112a55a1c1d85564ad85,75.0,24.916666666666668,557.0
20221215123325954_tmp_0a0ac3c7a7c449efed28311c6701bfd6,258-20221215123325954_tmp_0a0ac3c7a7c449efed28311c6701bfd6,81.0,30.0,669.0
20221215122951233_tmp_47d14465b257e41db1274652f849117e,259-20221215122951233_tmp_47d14465b257e41db1274652f849117e,83.0,30.0,796.0
20221215123151704_tmp_a227cdc3290d6b1cba6dd922800eb601,260-20221215123151704_tmp_a227cdc3290d6b1cba6dd922800eb601,78.0,29.916666666666668,736.0
20221215123100761_tmp_d69602da9b7ca4e45ef1fc0a2a389ce6,261-20221215123100761_tmp_d69602da9b7ca4e45ef1fc0a2a389ce6,78.0,30.0,671.0
20221201131139629_tmp_604282fee60e335ab67b3229028e7308,262-20221201131139629_tmp_604282fee60e335ab67b3229028e7308,79.0,24.916666666666668,559.0
20221201131308300_tmp_dd17917667b0070ff7f419a1c22b1fd0,263-20221201131308300_tmp_dd17917667b0070ff7f419a1c22b1fd0,79.0,24.916666666666668,557.0
20221201131049763_tmp_39117d6afa26cdd79a06ac3ed998614a,264-20221201131049763_tmp_39117d6afa26cdd79a06ac3ed998614a,82.0,24.916666666666668,693.0
20221201130957252_tmp_a2acb803940f9edc01bbada1296b07d4,265-20221201130957252_tmp_a2acb803940f9edc01bbada1296b07d4,79.0,24.916666666666668,556.0
20221201130813448_tmp_839e7baed2a1c4f140f92d995ea52bb4,266-20221201130813448_tmp_839e7baed2a1c4f140f92d995ea52bb4,80.0,24.916666666666668,582.0
20221201131223145_tmp_2b7548271a30a86d2dc07b8d9b4002a7,267-20221201131223145_tmp_2b7548271a30a86d2dc07b8d9b4002a7,75.0,24.916666666666668,558.0
20221111144914912_tmp_3fd27004b8496a620f945e2f6b7ea897,268-20221111144914912_tmp_3fd27004b8496a620f945e2f6b7ea897,85.0,24.916666666666668,568.0
20221111144817173_tmp_3aedb9c5dd066fc3d7a4ab0163a74415,269-20221111144817173_tmp_3aedb9c5dd066fc3d7a4ab0163a74415,76.0,24.916666666666668,571.0
20221111145340831_tmp_a89e0d4c8303c13a28d688befc1ad9dd,270-20221111145340831_tmp_a89e0d4c8303c13a28d688befc1ad9dd,81.0,24.916666666666668,568.0
20221111145247505_tmp_bd3e96964134a32ce6b192957486647b,271-20221111145247505_tmp_bd3e96964134a32ce6b192957486647b,84.0,24.916666666666668,613.0
20221111145150641_tmp_1088fb97dc85c17eab0eb08df5fdf482,272-20221111145150641_tmp_1088fb97dc85c17eab0eb08df5fdf482,83.0,24.916666666666668,568.0
20221202135732503_tmp_7affd8e19b9d1a0f22010eb4fb3da5d4bc305d6d7999a9d0,273-20221202135732503_tmp_7affd8e19b9d1a0f22010eb4fb3da5d4bc305d6d7999a9d0,90.0,30.0,653.0
20221202135641742_tmp_48f4ea4afd730fa79047e132c6b20cd1ff0b953da5f0cc11,274-20221202135641742_tmp_48f4ea4afd730fa79047e132c6b20cd1ff0b953da5f0cc11,88.0,29.97002997002997,624.0
20221202135404064_tmp_a5c79464a8768316bf6cfaae5b199d8975c7982e93200bb3,275-20221202135404064_tmp_a5c79464a8768316bf6cfaae5b199d8975c7982e93200bb3,90.0,30.0,657.0
20221202135541972_tmp_99bf4009c9adf25e133baa9b96ae0c69ee754c6317ead103,276-20221202135541972_tmp_99bf4009c9adf25e133baa9b96ae0c69ee754c6317ead103,90.0,30.0,600.0
20221202135145847_tmp_c8c8c08b02781c8f4765b09f2041087b940bc8306e846c16,277-20221202135145847_tmp_c8c8c08b02781c8f4765b09f2041087b940bc8306e846c16,91.0,30.0,658.0
20221201151931314_tmp_8d184cc74a852d12454847ab32b2de32db9b79d566cc09be,278-20221201151931314_tmp_8d184cc74a852d12454847ab32b2de32db9b79d566cc09be,72.0,30.1293068526976,657.0
20221202135254591_tmp_db6ccb4e1230a504802ea88374f0caf78f56fa0a668e64e5,279-20221202135254591_tmp_db6ccb4e1230a504802ea88374f0caf78f56fa0a668e64e5,89.0,29.916666666666668,659.0
20221025154728128_tmp_680f76d0c4b975f01933048640e3c112,280-20221025154728128_tmp_680f76d0c4b975f01933048640e3c112,70.0,24.0,546.0
20221025155150672_tmp_32735a652af7c42e60f2ad4f7f664f6d,281-20221025155150672_tmp_32735a652af7c42e60f2ad4f7f664f6d,68.0,24.0,550.0
20221025155004261_tmp_acc82075e0c99b0c0e6db7e06a2c37e5,282-20221025155004261_tmp_acc82075e0c99b0c0e6db7e06a2c37e5,68.0,24.0,549.0
20221025154855594_tmp_424f1ec444058764d0406e34320dc372,283-20221025154855594_tmp_424f1ec444058764d0406e34320dc372,70.0,24.0,545.0
20221025154600376_tmp_84404c1a4726e212f0f5d0d57bf6b074,284-20221025154600376_tmp_84404c1a4726e212f0f5d0d57bf6b074,70.0,24.0,548.0
20221201121458897_tmp_b8ae689576854bd0d488796e4746be9d,285-20221201121458897_tmp_b8ae689576854bd0d488796e4746be9d,69.0,29.916666666666668,699.0
20221201121638182_tmp_76125b44a5f13c25600ae790964401bb,286-20221201121638182_tmp_76125b44a5f13c25600ae790964401bb,70.0,29.916666666666668,668.0
20221201121549387_tmp_5f69d6578baaca5202d539cafb291adb,287-20221201121549387_tmp_5f69d6578baaca5202d539cafb291adb,70.0,29.83333333333333,666.0
20221201130317305_tmp_cb79e467e359599224f8ec6dfc130d25,288-20221201130317305_tmp_cb79e467e359599224f8ec6dfc130d25,80.0,24.916666666666668,557.0
20221201130228999_tmp_890af2bdf30d6b1ba656f7bae729c278,289-20221201130228999_tmp_890af2bdf30d6b1ba656f7bae729c278,82.0,24.916666666666668,558.0
20221201130139400_tmp_979708ea570dda0f13319500b73264d5,290-20221201130139400_tmp_979708ea570dda0f13319500b73264d5,92.0,24.916666666666668,651.0
20221201130044386_tmp_7d2d04959ef4c63d0becee40997a6a75,291-20221201130044386_tmp_7d2d04959ef4c63d0becee40997a6a75,80.0,24.916666666666668,558.0
20221201125950921_tmp_7077c02730f0f5387c12fd2f0ff43a1b,292-20221201125950921_tmp_7077c02730f0f5387c12fd2f0ff43a1b,87.0,24.916666666666668,558.0
20221201130404395_tmp_f8d7066cb1825bc8a3e0584081315e1b,293-20221201130404395_tmp_f8d7066cb1825bc8a3e0584081315e1b,77.0,24.916666666666668,557.0
20221117155420298_tmp_e9356805b7e3ed34c0d633ada803fbe2,294-20221117155420298_tmp_e9356805b7e3ed34c0d633ada803fbe2,70.0,24.916666666666668,609.0
20221117155731699_tmp_2db1add84f5fb4a70d021d2398a276ec,295-20221117155731699_tmp_2db1add84f5fb4a70d021d2398a276ec,72.0,24.916666666666668,555.0
20221117154955485_tmp_224899e66519ea5f39a8bd843cccf03f,296-20221117154955485_tmp_224899e66519ea5f39a8bd843cccf03f,69.0,24.916666666666668,557.0
20221117155106493_tmp_303e899e126d17e9cc86ba42f2b6aaf4,297-20221117155106493_tmp_303e899e126d17e9cc86ba42f2b6aaf4,71.0,24.916666666666668,598.0
20221117155637719_tmp_99fd79d20760dab69abed4ceeaaccf8b,298-20221117155637719_tmp_99fd79d20760dab69abed4ceeaaccf8b,73.0,24.916666666666668,619.0
20221117155226953_tmp_c4a189ee63988b4e654f8310eafaca25,299-20221117155226953_tmp_c4a189ee63988b4e654f8310eafaca25,71.0,24.916666666666668,563.0
20221104160558014_tmp_49a5cdd748f33a83e8af92fc79020196,300-20221104160558014_tmp_49a5cdd748f33a83e8af92fc79020196,67.0,29.83333333333333,812.0
20221104160412412_tmp_f53eaa22ecaf3a5bcafeaf0589a622cd,301-20221104160412412_tmp_f53eaa22ecaf3a5bcafeaf0589a622cd,70.0,29.83333333333333,711.0
20221104160320129_tmp_21dfd6f18d13ee8f246f03b796a58c93,302-20221104160320129_tmp_21dfd6f18d13ee8f246f03b796a58c93,65.0,26.824978012313103,610.0
20221104160502946_tmp_632dd3b054c0e6a25654dfcc18ffee69,303-20221104160502946_tmp_632dd3b054c0e6a25654dfcc18ffee69,66.0,29.83333333333333,680.0
20221104160028863_tmp_3272f12fa529aa9e7d129f8ec05045ab,304-20221104160028863_tmp_3272f12fa529aa9e7d129f8ec05045ab,65.0,24.0,576.0
20221104160116754_tmp_35f1e8a3243d9b3a3cef75993d75d390,305-20221104160116754_tmp_35f1e8a3243d9b3a3cef75993d75d390,70.0,24.25,550.0
20221104154504610_tmp_ac66c422175217e84ea1af17fa1a7d0a,306-20221104154504610_tmp_ac66c422175217e84ea1af17fa1a7d0a,95.0,24.0,560.0
20221104154324970_tmp_656d21e2ba76025721b81cab3db0cb3a,307-20221104154324970_tmp_656d21e2ba76025721b81cab3db0cb3a,83.0,25.25,560.0
20221104154235123_tmp_079d38a2a43f904aeba695162fa20404,308-20221104154235123_tmp_079d38a2a43f904aeba695162fa20404,95.0,25.916666666666668,591.0
20221104154147645_tmp_30db8c6d476cbfd05136a0a8476eb477,309-20221104154147645_tmp_30db8c6d476cbfd05136a0a8476eb477,85.0,25.58333333333333,583.0
20221104154051111_tmp_57d3b18c40c09c46c6bcd681d9c4d663,310-20221104154051111_tmp_57d3b18c40c09c46c6bcd681d9c4d663,83.0,24.0,623.0
20221104154418064_tmp_256c3552d3a698daf8918055ea83bbdc,311-20221104154418064_tmp_256c3552d3a698daf8918055ea83bbdc,85.0,24.5,561.0
20221118165607942_tmp_9298b31ed651b02ba8a9e481d2cc761e,312-20221118165607942_tmp_9298b31ed651b02ba8a9e481d2cc761e,56.0,24.916666666666668,572.0
20221118165232971_tmp_85205b8e01424a98c1580b607c63bd0f,313-20221118165232971_tmp_85205b8e01424a98c1580b607c63bd0f,57.0,24.916666666666668,583.0
20221118165432311_tmp_f143fbad1fa0355c526685a3e9575dba,314-20221118165432311_tmp_f143fbad1fa0355c526685a3e9575dba,58.0,24.916666666666668,572.0
20221118165335998_tmp_c50ac5a36240c1fdef11108ddaabff07,315-20221118165335998_tmp_c50ac5a36240c1fdef11108ddaabff07,56.0,24.916666666666668,574.0
20221118165144347_tmp_4b78f64b22945abae73c3adb4cb8c528,316-20221118165144347_tmp_4b78f64b22945abae73c3adb4cb8c528,58.0,24.916666666666668,641.0
20221118165523257_tmp_841233dee1506ab26d4974dc8d9e8bd1,317-20221118165523257_tmp_841233dee1506ab26d4974dc8d9e8bd1,56.0,24.916666666666668,571.0
20221201133921851_tmp_c21c3a3bd22d3e9513bff52d5054ae17,318-20221201133921851_tmp_c21c3a3bd22d3e9513bff52d5054ae17,84.0,24.916666666666668,558.0
20221201133836356_tmp_2f1658c89f17143aa28ec3f710c6dba7,319-20221201133836356_tmp_2f1658c89f17143aa28ec3f710c6dba7,86.0,24.916666666666668,610.0
20221201133737599_tmp_d332a3820f76b8c874e22066ea9cef53,320-20221201133737599_tmp_d332a3820f76b8c874e22066ea9cef53,89.0,24.916666666666668,570.0
20221201133650567_tmp_f54e1482f03e67d4fea1a4f1b8721d86,321-20221201133650567_tmp_f54e1482f03e67d4fea1a4f1b8721d86,92.0,24.916666666666668,559.0
20221201133601684_tmp_a2c10f60dc44976c14b06f9a1b55f79e,322-20221201133601684_tmp_a2c10f60dc44976c14b06f9a1b55f79e,82.0,24.916666666666668,598.0
20221201134007663_tmp_64759ce73bf4101ab8feb224fc379a88,323-20221201134007663_tmp_64759ce73bf4101ab8feb224fc379a88,83.0,24.916666666666668,560.0
20221215121746111_tmp_60914e2b404236826e4e3512575f80d5,324-20221215121746111_tmp_60914e2b404236826e4e3512575f80d5,68.0,29.83333333333333,668.0
20221215121656772_tmp_1cf94e9fd3de715634435ce7221fdd76,325-20221215121656772_tmp_1cf94e9fd3de715634435ce7221fdd76,70.0,29.83333333333333,669.0
20221215121552920_tmp_906b9b86e75836828323b7ba098908cf,326-20221215121552920_tmp_906b9b86e75836828323b7ba098908cf,68.0,29.916666666666668,668.0
20221215121411261_tmp_908c7f4447752b02e650643b9980a4a5,327-20221215121411261_tmp_908c7f4447752b02e650643b9980a4a5,70.0,29.916666666666668,671.0
20221215121501847_tmp_998d72968590e4499648ed9ad988a262,328-20221215121501847_tmp_998d72968590e4499648ed9ad988a262,68.0,29.83333333333333,682.0
20221128174803289_tmp_7ae83417dea66ddd0b7a3370fc629a63,329-20221128174803289_tmp_7ae83417dea66ddd0b7a3370fc629a63,70.0,24.916666666666668,558.0
20221128174957575_tmp_b6edaec659d3eaa1e6a3f0b61a68ad59,330-20221128174957575_tmp_b6edaec659d3eaa1e6a3f0b61a68ad59,72.0,24.916666666666668,557.0
20221128175051418_tmp_6cdfa55f7ae3e896bfa8cefe15e299e8,331-20221128175051418_tmp_6cdfa55f7ae3e896bfa8cefe15e299e8,70.0,24.916666666666668,556.0
20221128174716999_tmp_93346576c6ffc5d744530cb41fdb59f6,332-20221128174716999_tmp_93346576c6ffc5d744530cb41fdb59f6,68.0,24.916666666666668,562.0
20221128174911379_tmp_1bc11918fb826648e02ee09080ac10ad,333-20221128174911379_tmp_1bc11918fb826648e02ee09080ac10ad,71.0,24.916666666666668,556.0
20221128174632191_tmp_37972c174a08162bdfeb79e8150ca43d,334-20221128174632191_tmp_37972c174a08162bdfeb79e8150ca43d,69.0,24.916666666666668,621.0
20221118154411469_tmp_e551e804b54743651f3fcdf4d847028a,335-20221118154411469_tmp_e551e804b54743651f3fcdf4d847028a,64.0,24.916666666666668,572.0
20221118154503664_tmp_c7aa8d3555910117bdb9722b0f6335b2,336-20221118154503664_tmp_c7aa8d3555910117bdb9722b0f6335b2,66.0,24.916666666666668,569.0
20221118154308870_tmp_e44dfd3d6ca0a4faa495df0e874520a5,337-20221118154308870_tmp_e44dfd3d6ca0a4faa495df0e874520a5,60.0,24.916666666666668,569.0
20221118154550224_tmp_f9dfedc761a69898c749ef6896b5e165,338-20221118154550224_tmp_f9dfedc761a69898c749ef6896b5e165,66.0,24.916666666666668,569.0
20221118154126680_tmp_2d1a9aeee8129052f9cef1af6cb5ede6,339-20221118154126680_tmp_2d1a9aeee8129052f9cef1af6cb5ede6,57.0,24.916666666666668,693.0
20221118154217180_tmp_53b7a126149c4515dd7529b75e58cc15,340-20221118154217180_tmp_53b7a126149c4515dd7529b75e58cc15,60.0,24.916666666666668,577.0
20221024144020736_tmp_d365c7e214c61e4598aa3e678f80fd51bbfec7e34304e0a8,341-20221024144020736_tmp_d365c7e214c61e4598aa3e678f80fd51bbfec7e34304e0a8,76.0,30.0,669.0
20221024143815184_tmp_222f4a11d03ade8f4586f32ce91ccce9ba886b779d2e97eb,342-20221024143815184_tmp_222f4a11d03ade8f4586f32ce91ccce9ba886b779d2e97eb,81.0,30.14524387766997,658.0
20221024143716431_tmp_586d392326d2bf95c598c3764dd21c094ad4066c5b71d11d,343-20221024143716431_tmp_586d392326d2bf95c598c3764dd21c094ad4066c5b71d11d,74.0,30.0,658.0
20221024143558133_tmp_32481ad619ed07df032f44a7ede7ab91001ccecd4d042d80,344-20221024143558133_tmp_32481ad619ed07df032f44a7ede7ab91001ccecd4d042d80,71.0,29.97002997002997,659.0
20221024143500778_tmp_5aa7bb1b57e1a2a3aedc6253e177bd844ee0739292ffe430,345-20221024143500778_tmp_5aa7bb1b57e1a2a3aedc6253e177bd844ee0739292ffe430,74.0,30.0,658.0
20221024143916395_tmp_41d08af01d6eba6d60cd20454ac5fbea992a31ca50d267ad,346-20221024143916395_tmp_41d08af01d6eba6d60cd20454ac5fbea992a31ca50d267ad,82.0,30.0,660.0
20221024143114439_tmp_db7743742dcfeb77e4d3776173a3822775c7d3a2fa300050,347-20221024143114439_tmp_db7743742dcfeb77e4d3776173a3822775c7d3a2fa300050,76.0,29.83333333333333,656.0
20221021220957647_tmp_65ab717da9a18a777a7785f02c23d2fae5c2a214f051b40d,348-20221021220957647_tmp_65ab717da9a18a777a7785f02c23d2fae5c2a214f051b40d,70.0,24.916666666666668,569.0
20221202143907734_tmp_70f3b1be52cf98c9a019c554295b3633,349-20221202143907734_tmp_70f3b1be52cf98c9a019c554295b3633,101.0,24.916666666666668,556.0
20221202143957959_tmp_7cb57392da7ac6afa296720c341acd26,350-20221202143957959_tmp_7cb57392da7ac6afa296720c341acd26,104.0,24.916666666666668,558.0
20221202144104511_tmp_48e9a5e9aefa87e713bc63a0f7925ebd,351-20221202144104511_tmp_48e9a5e9aefa87e713bc63a0f7925ebd,101.0,24.916666666666668,557.0
20221202144205056_tmp_0fdbbebd3d4f5d9bb27fc0e8d0b36b7b,352-20221202144205056_tmp_0fdbbebd3d4f5d9bb27fc0e8d0b36b7b,102.0,24.916666666666668,557.0
20221202144301611_tmp_529b449074c23e8a87d6dddb6948eac0,353-20221202144301611_tmp_529b449074c23e8a87d6dddb6948eac0,103.0,24.916666666666668,566.0
20221202143815956_tmp_ca8c9265d73e3a000530047763889414,354-20221202143815956_tmp_ca8c9265d73e3a000530047763889414,102.0,24.916666666666668,570.0
20221104170249425_tmp_53fc07418d1f91b6b9becde56ccd9e37,355-20221104170249425_tmp_53fc07418d1f91b6b9becde56ccd9e37,71.0,24.916666666666668,567.0
20221104170152973_tmp_950e09b2ba4d1c985d48a4d7be48d4eb,356-20221104170152973_tmp_950e09b2ba4d1c985d48a4d7be48d4eb,74.0,24.916666666666668,579.0
20221104170021037_tmp_35269ddb11359142fb87778f8c1de66f,357-20221104170021037_tmp_35269ddb11359142fb87778f8c1de66f,66.0,24.916666666666668,567.0
20221104165930824_tmp_eb53db8d3dc5acc19d442f988a55fe0c,358-20221104165930824_tmp_eb53db8d3dc5acc19d442f988a55fe0c,73.0,24.916666666666668,567.0
20221104165831952_tmp_41ee2aee74add9200934a6b9ea57fdaa,359-20221104165831952_tmp_41ee2aee74add9200934a6b9ea57fdaa,67.0,24.916666666666668,572.0
20221104170333633_tmp_bb0ce395292e9e607fcbec619eac0580,360-20221104170333633_tmp_bb0ce395292e9e607fcbec619eac0580,70.0,24.916666666666668,566.0
20221118152559201_tmp_e7d2fa4500a49c1a8e03fa3b1a94ac15,361-20221118152559201_tmp_e7d2fa4500a49c1a8e03fa3b1a94ac15,90.0,24.916666666666668,570.0
20221118152653916_tmp_199d1c308ebf997039078fae56dc7701,362-20221118152653916_tmp_199d1c308ebf997039078fae56dc7701,91.0,24.916666666666668,570.0
20221118152845511_tmp_cf474fdb452b0c543c9a0fcd2e066f10,363-20221118152845511_tmp_cf474fdb452b0c543c9a0fcd2e066f10,89.0,24.916666666666668,568.0
20221118152344904_tmp_8d78e4d26d8f0d12fce38fd0a0bc3bc0,364-20221118152344904_tmp_8d78e4d26d8f0d12fce38fd0a0bc3bc0,92.0,24.916666666666668,605.0
20221118152442678_tmp_7a541b166e0a4f4270ca36da632ddfc4,365-20221118152442678_tmp_7a541b166e0a4f4270ca36da632ddfc4,89.0,24.916666666666668,568.0
20221118152754747_tmp_2921f12e00bbc25d5d841c370bebd0a2,366-20221118152754747_tmp_2921f12e00bbc25d5d841c370bebd0a2,87.0,24.916666666666668,598.0
20221123141849516_tmp_b80d30bbe9ddcbb7d9e4b0a53ff7a4ae,367-20221123141849516_tmp_b80d30bbe9ddcbb7d9e4b0a53ff7a4ae,59.0,24.0,585.0
20221123141955157_tmp_47ec99b101b5172294d0729e744b2e40,368-20221123141955157_tmp_47ec99b101b5172294d0729e744b2e40,60.0,24.0,547.0
20221123142043369_tmp_3f46888b73da5ae8d2b7ac90b3db0a0e,369-20221123142043369_tmp_3f46888b73da5ae8d2b7ac90b3db0a0e,57.0,24.0,538.0
20221123142208272_tmp_a7b9918fb3aa68a7099f8285359475ec,370-20221123142208272_tmp_a7b9918fb3aa68a7099f8285359475ec,57.0,24.0,538.0
20221123142306210_tmp_e807f626220d730df2b973e114d8f6cb,371-20221123142306210_tmp_e807f626220d730df2b973e114d8f6cb,58.0,24.0,537.0
20221123142400479_tmp_0882e97e6310f2d18b4c12a1e80b79c3,372-20221123142400479_tmp_0882e97e6310f2d18b4c12a1e80b79c3,58.0,24.0,539.0
20221128173345162_tmp_68c48b8ea6b754f5ffefde568e9e38c5,373-20221128173345162_tmp_68c48b8ea6b754f5ffefde568e9e38c5,83.0,24.916666666666668,562.0
20221128173240162_tmp_36eb02de1363e31322620355701d3a33,374-20221128173240162_tmp_36eb02de1363e31322620355701d3a33,85.0,24.916666666666668,556.0
20221128173433410_tmp_832b3bc3246d1c2c288dfa107d579f16,375-20221128173433410_tmp_832b3bc3246d1c2c288dfa107d579f16,84.0,24.916666666666668,565.0
20221128173527222_tmp_09e701f19771196eb9c155fbcc08e5c1,376-20221128173527222_tmp_09e701f19771196eb9c155fbcc08e5c1,85.0,24.916666666666668,573.0
20221215125646172_tmp_d554b2512a263fa688dee706bd4f18e6,377-20221215125646172_tmp_d554b2512a263fa688dee706bd4f18e6,107.0,29.916666666666668,668.0
20221215125734089_tmp_3b83032b50c465b49ed013e72f54a303,378-20221215125734089_tmp_3b83032b50c465b49ed013e72f54a303,107.0,29.916666666666668,669.0
20221215125859708_tmp_6ddbdef3f6aa267d057634a14a349417,379-20221215125859708_tmp_6ddbdef3f6aa267d057634a14a349417,108.0,29.83333333333333,675.0
20221215125946548_tmp_50c416a136a3e79dca944a5a912c4861,380-20221215125946548_tmp_50c416a136a3e79dca944a5a912c4861,107.0,29.83333333333333,668.0
20221025163921025_tmp_4afef9c61e5ac98ee5d23c0c26868a18,381-20221025163921025_tmp_4afef9c61e5ac98ee5d23c0c26868a18,57.0,24.916666666666668,569.0
20221025163806552_tmp_5f4a6b0c01273ed3565536414db9df25,382-20221025163806552_tmp_5f4a6b0c01273ed3565536414db9df25,57.0,24.916666666666668,568.0
20221025163657877_tmp_dc1038650563626924baf89c4e0c4801,383-20221025163657877_tmp_dc1038650563626924baf89c4e0c4801,58.0,24.916666666666668,569.0
20221025164210258_tmp_da3e30a2f267f3228b04edfaa13b686b,384-20221025164210258_tmp_da3e30a2f267f3228b04edfaa13b686b,62.0,24.916666666666668,570.0
20221025164054868_tmp_d876b6dcdc1bdb53fa771d49da3f284d,385-20221025164054868_tmp_d876b6dcdc1bdb53fa771d49da3f284d,58.0,24.916666666666668,570.0
20221025164300052_tmp_3087f04b42666bf57a7e409d26b701ed,386-20221025164300052_tmp_3087f04b42666bf57a7e409d26b701ed,61.0,24.916666666666668,570.0
20221119162418747_tmp_137416170d84312494d0d0a637e8c41f,387-20221119162418747_tmp_137416170d84312494d0d0a637e8c41f,63.0,24.916666666666668,556.0
20221119162521249_tmp_d74d8f285aa0b15d57a597d8f07cde51,388-20221119162521249_tmp_d74d8f285aa0b15d57a597d8f07cde51,63.0,24.916666666666668,556.0
20221119162634916_tmp_9ab5b5c4f8bcc6738b024230ca014499,389-20221119162634916_tmp_9ab5b5c4f8bcc6738b024230ca014499,64.0,24.916666666666668,556.0
20221119162740311_tmp_bad7ba0ae51c6eda0519ef52f9e3b12e,390-20221119162740311_tmp_bad7ba0ae51c6eda0519ef52f9e3b12e,63.0,24.916666666666668,556.0
20221119162844215_tmp_f08fa6c885d3be3a6f630aec841f109d,391-20221119162844215_tmp_f08fa6c885d3be3a6f630aec841f109d,64.0,24.916666666666668,556.0
20221119162254839_tmp_57a2e9a2c755707ffbdff151d86d84a9,392-20221119162254839_tmp_57a2e9a2c755707ffbdff151d86d84a9,65.0,24.916666666666668,611.0
20221104182958147_tmp_a65ce37e086b48c4afa9733086a995b0,393-20221104182958147_tmp_a65ce37e086b48c4afa9733086a995b0,71.0,24.916666666666668,555.0
20221104182709770_tmp_be99e4eb1781d83c7816e8c55dc57f6d,394-20221104182709770_tmp_be99e4eb1781d83c7816e8c55dc57f6d,65.0,24.916666666666668,555.0
20221104182831238_tmp_aeb3c3e4d6c7433001b80a186dbe7f24,395-20221104182831238_tmp_aeb3c3e4d6c7433001b80a186dbe7f24,67.0,24.916666666666668,555.0
20221104183328127_tmp_dd910f5b26fbd716bbe4427e487e8bc2,396-20221104183328127_tmp_dd910f5b26fbd716bbe4427e487e8bc2,71.0,24.916666666666668,555.0
20221104183438104_tmp_b507f08ffe333644ecbf0a5de8112177,397-20221104183438104_tmp_b507f08ffe333644ecbf0a5de8112177,69.0,24.916666666666668,643.0
20221104183559376_tmp_071850572c3f329187bb5dadb7128eef,398-20221104183559376_tmp_071850572c3f329187bb5dadb7128eef,69.0,24.916666666666668,565.0
20221116084159367_tmp_da4c080f4d016ea55ecb04b70c1bda6f,399-20221116084159367_tmp_da4c080f4d016ea55ecb04b70c1bda6f,108.0,24.916666666666668,556.0
20221118155221423_tmp_ba752c32fa81d8022e4bbc9e4b887bbd,400-20221118155221423_tmp_ba752c32fa81d8022e4bbc9e4b887bbd,63.0,24.0,548.0
20221118155355594_tmp_4bd861b2ff51076ec8ea363b06948675,401-20221118155355594_tmp_4bd861b2ff51076ec8ea363b06948675,63.0,24.0,563.0
20221118155136921_tmp_a8ffe3a598a149119f73c7aaf99f5a81,402-20221118155136921_tmp_a8ffe3a598a149119f73c7aaf99f5a81,60.0,24.0,549.0
20221118155052516_tmp_49403563d6cba8547109247d38eff870,403-20221118155052516_tmp_49403563d6cba8547109247d38eff870,61.0,24.0,551.0
20221118155002732_tmp_c2bd392a2782ad6fca878ce892f7424a,404-20221118155002732_tmp_c2bd392a2782ad6fca878ce892f7424a,60.0,24.0,551.0
20221201122251396_tmp_0493261ba6a2a3d2e91be534a80f88de,405-20221201122251396_tmp_0493261ba6a2a3d2e91be534a80f88de,74.0,30.0,670.0
20221201122200566_tmp_0e9f421047481b0762f97fcd3b164ab2,406-20221201122200566_tmp_0e9f421047481b0762f97fcd3b164ab2,79.0,30.0,672.0
20221201122445772_tmp_57ae72b5d2966d0524ad4d3e3d665552,407-20221201122445772_tmp_57ae72b5d2966d0524ad4d3e3d665552,70.0,30.0,670.0
20221201122536911_tmp_2a592faad9dc906cb5ad92f7ff9ae66e,408-20221201122536911_tmp_2a592faad9dc906cb5ad92f7ff9ae66e,72.0,30.0,668.0
20221201122626395_tmp_02cdd28f6cb00147335c40d69055ffc0,409-20221201122626395_tmp_02cdd28f6cb00147335c40d69055ffc0,70.0,30.0,669.0
20221201122351408_tmp_68fb401086b922549b11bf32fa38e758,410-20221201122351408_tmp_68fb401086b922549b11bf32fa38e758,74.0,30.0,669.0
20221025161607565_tmp_fbb1333b1a1632f3209d79a6d138e5a9,411-20221025161607565_tmp_fbb1333b1a1632f3209d79a6d138e5a9,67.0,24.0,547.0
20221025161509549_tmp_e17b1cf765f2d699b64bd2512c1602d2,412-20221025161509549_tmp_e17b1cf765f2d699b64bd2512c1602d2,65.0,24.0,548.0
20221025161359057_tmp_337e5ecff66c5f9aee0fd768ba837434,413-20221025161359057_tmp_337e5ecff66c5f9aee0fd768ba837434,65.0,24.08333333333333,549.0
20221025161221314_tmp_9195e70b71d448ad5bcc3f058058efa4,414-20221025161221314_tmp_9195e70b71d448ad5bcc3f058058efa4,57.0,24.0,549.0
